lz: 57.275007405650697478 Vol: 147707.39693356645876 PE: -2324331.25442105  Pxx: -0.000756641969007353 Pyy: -0.00160409493344241 Pzz: 3.97435358739669 
lz: 57.382465205661297603 Vol: 147615.0975658557727 PE: -2324332.55603458  Pxx: -0.00229177829052447 Pyy: -0.00246126415457729 Pzz: 4.09354814321114 
lz: 57.489923005671897727 Vol: 147872.93846599038807 PE: -2324331.93220508  Pxx: 0.00381655662856343 Pyy: -0.00204480960336902 Pzz: 4.19631973453009 
lz: 57.597380805682497851 Vol: 147789.9016134836711 PE: -2324328.11357769  Pxx: 0.00032603626978037 Pyy: -0.00178571764537776 Pzz: 4.31598752570884 
lz: 57.704838605693097975 Vol: 147888.61552911842591 PE: -2324325.23298919  Pxx: -0.00213275846356869 Pyy: -0.00651903711269467 Pzz: 4.44754828139864 
lz: 57.812296405703698099 Vol: 148247.16143874797854 PE: -2324323.82902347  Pxx: -0.00317944689497933 Pyy: -0.00157150761030056 Pzz: 4.51648968717039 
lz: 57.919754205714298223 Vol: 148151.76350176605047 PE: -2324323.81519187  Pxx: 0.00637863759027685 Pyy: 0.00123130818134443 Pzz: 4.59542692038993 
lz: 58.027212005724898347 Vol: 148364.29199216843699 PE: -2324332.18379663  Pxx: 0.00262393717298348 Pyy: 0.00593993071511472 Pzz: 4.65831763696838 
lz: 58.134669805735498471 Vol: 148403.70276441215537 PE: -2324334.25503628  Pxx: 5.7885965035371e-05 Pyy: -2.4354381588091e-05 Pzz: 4.71903550758023 
lz: 58.242127605746098595 Vol: 148773.43889919502544 PE: -2324333.54135373  Pxx: 0.00475230239721984 Pyy: 0.000273215650813288 Pzz: 4.77980051046283 
lz: 58.349585405756698719 Vol: 148756.39853947010124 PE: -2324333.80899136  Pxx: -0.0016648149478148 Pyy: -0.00264600038045456 Pzz: 4.85642023146782 
lz: 58.457043205767298844 Vol: 148811.3132488540723 PE: -2324333.16793337  Pxx: -0.0027104916709152 Pyy: 0.00456288849584837 Pzz: 4.89920112657446 
lz: 58.564501005777898968 Vol: 148945.18333324810374 PE: -2324330.39463599  Pxx: -0.00307159017161083 Pyy: -0.00997127793916859 Pzz: 5.05246904974999 
lz: 58.671958805788499092 Vol: 149151.20853884291137 PE: -2324334.32255761  Pxx: 0.0018386981156996 Pyy: 0.00134826348723409 Pzz: 5.16564856670191 
lz: 58.779416605799099216 Vol: 149252.30268372778664 PE: -2324350.89555078  Pxx: 0.00434970468815782 Pyy: -0.0014203701404156 Pzz: 5.15213571382896 
lz: 58.88687440580969934 Vol: 149337.65442799078301 PE: -2324355.02059952  Pxx: 0.00512151156333993 Pyy: 0.00683334078346107 Pzz: 5.15111081649063 
lz: 58.994332205820299464 Vol: 149239.39852245361544 PE: -2324355.18863679  Pxx: 0.00403542685739692 Pyy: -0.00579202912589704 Pzz: 5.2637614783279 
lz: 59.101790005830899588 Vol: 149453.25001912773587 PE: -2324359.1206654  Pxx: -0.000850454951801239 Pyy: -0.000785981436582473 Pzz: 5.36493239917955 
lz: 59.209247805841499712 Vol: 149529.29635138998856 PE: -2324367.45592584  Pxx: -0.00055478433149901 Pyy: 0.00376995267862787 Pzz: 5.35667319302703 
lz: 59.316705605852099836 Vol: 149431.949682770035 PE: -2324375.39737462  Pxx: -0.00377462652870142 Pyy: 0.000237349149781176 Pzz: 5.43074389454911 
lz: 59.42416340586269996 Vol: 149604.51691638104967 PE: -2324379.79739895  Pxx: 0.00101732361483182 Pyy: -0.0046698060131571 Pzz: 5.51096544869869 
lz: 59.531621205873292979 Vol: 149696.38769724441227 PE: -2324388.81485215  Pxx: 0.00135991549625698 Pyy: -0.00365931844178601 Pzz: 5.55139088036001 
lz: 59.639079005883893103 Vol: 149867.1841627471149 PE: -2324394.10952295  Pxx: 0.000723532256630755 Pyy: -5.05120530124302e-05 Pzz: 5.61623527115645 
lz: 59.746536805894493227 Vol: 150067.61086980995606 PE: -2324396.65992293  Pxx: 0.000145179415844209 Pyy: 0.00318398453264156 Pzz: 5.72502041879412 
lz: 59.853994605905093351 Vol: 150186.32608768952196 PE: -2324397.16338672  Pxx: -0.00359173042003536 Pyy: -0.00597017007009323 Pzz: 5.68161310496799 
lz: 59.961452405915693475 Vol: 150334.42941511899699 PE: -2324401.83375727  Pxx: -0.000731577237292277 Pyy: 1.34934941047088e-05 Pzz: 5.78089258149231 
lz: 60.0689102059262936 Vol: 150377.89182544744108 PE: -2324405.37143644  Pxx: 0.000234501362878668 Pyy: 0.00269614502551494 Pzz: 5.81083727739261 
lz: 60.176368005936893724 Vol: 150642.90619575895835 PE: -2324408.98222667  Pxx: 0.00212842613000798 Pyy: 0.000755138347701148 Pzz: 5.82956799180428 
lz: 60.283825805947493848 Vol: 150772.1537308471452 PE: -2324416.32111072  Pxx: 0.00530127674130293 Pyy: -0.000294258332340378 Pzz: 5.83268538121734 
lz: 60.391283605958093972 Vol: 151014.87317119311774 PE: -2324417.12477723  Pxx: 0.000581560537376443 Pyy: -0.00160574866775259 Pzz: 5.85633115968498 
lz: 60.498741405968694096 Vol: 150828.81471649155719 PE: -2324416.26563962  Pxx: -0.00450617829378623 Pyy: 0.00526236249366134 Pzz: 5.88031445321677 
lz: 60.60619920597929422 Vol: 151329.89434082608204 PE: -2324418.7515485  Pxx: 0.000600519700262477 Pyy: -0.00046599702681767 Pzz: 5.83317685140814 
lz: 60.713657005989894344 Vol: 151304.64768041280331 PE: -2324428.76540196  Pxx: 0.00081887313452652 Pyy: -1.28682369212377e-05 Pzz: 5.82041550200261 
lz: 60.821114806000494468 Vol: 151626.23663779790513 PE: -2324423.36629412  Pxx: -0.00424024344672789 Pyy: -0.00145933820086497 Pzz: 5.94353775375253 
lz: 60.928572606011094592 Vol: 151500.67891298400355 PE: -2324420.31362893  Pxx: 0.0012080642151845 Pyy: 0.000790065595701495 Pzz: 6.05181164820188 
lz: 61.036030406021694716 Vol: 151581.02733177153277 PE: -2324423.0068133  Pxx: 0.00283334115547748 Pyy: -0.000547624733747412 Pzz: 6.07475104414312 
lz: 61.14348820603229484 Vol: 151822.48346882720944 PE: -2324419.6885784  Pxx: 0.00604666050987244 Pyy: 0.0017361280612418 Pzz: 6.18695688283522 
lz: 61.250946006042894965 Vol: 152157.84135314653395 PE: -2324430.87695849  Pxx: -0.00605729837097847 Pyy: -0.00341919862277884 Pzz: 6.10936839896011 
lz: 61.358403806053495089 Vol: 152269.83909025366302 PE: -2324440.21475515  Pxx: -0.000782831360877635 Pyy: 0.00170998573822947 Pzz: 6.07857949471138 
lz: 61.465861606064095213 Vol: 152495.70189973802189 PE: -2324457.13764821  Pxx: -0.00217882892845619 Pyy: -0.0042502715496483 Pzz: 5.89687931817847 
lz: 61.573319406074695337 Vol: 152676.04751073327498 PE: -2324459.46948998  Pxx: 0.00105725488414837 Pyy: 0.00396999020526182 Pzz: 5.84300784097962 
lz: 61.680777206085295461 Vol: 152698.98995321674738 PE: -2324463.3845465  Pxx: -0.0027148083564919 Pyy: 0.000495171005119601 Pzz: 5.86995220866997 
lz: 61.788235006095895585 Vol: 152605.05861693559564 PE: -2324464.77404971  Pxx: -0.00046398178926429 Pyy: -0.00262830000698809 Pzz: 5.89264351877637 
lz: 61.895692806106495709 Vol: 152780.68228166503832 PE: -2324467.22273846  Pxx: 0.00267468537767186 Pyy: 0.00322613869974562 Pzz: 5.96347832907925 
lz: 62.003150606117095833 Vol: 153085.19353240012424 PE: -2324462.02033498  Pxx: -0.00160047097530792 Pyy: 0.000860827400674039 Pzz: 6.07634845975316 
lz: 62.110608406127695957 Vol: 153190.45518490119139 PE: -2324455.36569886  Pxx: -0.00337570907281459 Pyy: 0.0083602617806919 Pzz: 6.15873482841667 
lz: 62.218066206138296081 Vol: 153229.04142904648324 PE: -2324451.8492431  Pxx: 0.000152152511096946 Pyy: 0.00128946282006852 Pzz: 6.24580517079913 
lz: 62.325524006148896206 Vol: 153173.45307512496947 PE: -2324454.8711662  Pxx: -0.000626118228361412 Pyy: -0.00199439306842557 Pzz: 6.22054818496425 
lz: 62.43298180615949633 Vol: 153280.75908544211416 PE: -2324467.11705735  Pxx: 0.00226727345611196 Pyy: -0.00147616230216319 Pzz: 6.15603071833134 
lz: 62.540439606170096454 Vol: 153469.33276559010847 PE: -2324464.07971328  Pxx: 0.00483150253509664 Pyy: 0.00152429776772897 Pzz: 6.25426551315014 
lz: 62.647897406180696578 Vol: 153585.46205360308522 PE: -2324465.33611761  Pxx: -0.00147721661745525 Pyy: -0.0024388453983178 Pzz: 6.22941881452782 
lz: 62.755355206191296702 Vol: 153592.9736075878609 PE: -2324466.35751148  Pxx: 0.00465589654860796 Pyy: 0.00218351404401135 Pzz: 6.28702834035894 
lz: 62.862813006201896826 Vol: 153912.31326478524716 PE: -2324476.98609874  Pxx: 0.000200867426444878 Pyy: -0.00228567647218275 Pzz: 6.27855471566307 
lz: 62.97027080621249695 Vol: 153992.12465877112118 PE: -2324478.7851049  Pxx: -0.00307896246416682 Pyy: -0.00155092369025017 Pzz: 6.27729205891941 
lz: 63.077728606223097074 Vol: 153983.57913493132219 PE: -2324486.42157942  Pxx: 0.00374258356134427 Pyy: -0.00508434646805031 Pzz: 6.28229798506893 
lz: 63.185186406233697198 Vol: 154313.00402260984993 PE: -2324491.63780581  Pxx: 0.00134007726473904 Pyy: -0.000631791825753251 Pzz: 6.31881857163005 
lz: 63.292644206244396798 Vol: 154112.22853052438586 PE: -2324490.38489372  Pxx: -0.0034429421026984 Pyy: -0.00561336699472992 Pzz: 6.39771619245173 
lz: 63.400102006254989817 Vol: 154257.73344022737001 PE: -2324492.0910817  Pxx: 0.00123032701048198 Pyy: -0.00311223985943847 Pzz: 6.28722682690542 
lz: 63.507559806265597047 Vol: 154550.65125859077671 PE: -2324497.35684288  Pxx: 0.00193067460806989 Pyy: -0.00219332899125508 Pzz: 6.32139557168599 
lz: 63.615017606276190065 Vol: 154684.02730736395461 PE: -2324495.15673219  Pxx: 0.00260163174127452 Pyy: -0.0018219675439447 Pzz: 6.44550070743718 
lz: 63.722475406286797295 Vol: 154746.60174186015502 PE: -2324494.86138928  Pxx: -0.00332194632668971 Pyy: 0.000905002393607246 Pzz: 6.49383523671333 
lz: 63.829933206297390313 Vol: 154757.13182748659165 PE: -2324497.00325707  Pxx: 0.00124958587515865 Pyy: 0.00274648850743411 Pzz: 6.44945584208953 
lz: 63.937391006307997543 Vol: 155248.63968886988005 PE: -2324505.95607976  Pxx: -0.00449604539536426 Pyy: 0.00538138168238547 Pzz: 6.27978549522044 
lz: 64.044848806318583456 Vol: 155318.71447764057666 PE: -2324514.07340321  Pxx: 0.00377965253801299 Pyy: -0.00133059539726008 Pzz: 6.30229758655684 
lz: 64.152306606329190686 Vol: 155365.84731737556285 PE: -2324512.86997816  Pxx: 0.00168433598178979 Pyy: -0.00314526348656899 Pzz: 6.32750412508303 
lz: 64.259764406339783704 Vol: 155345.05668936987058 PE: -2324509.13082708  Pxx: 0.00159766049746086 Pyy: -0.00475009931716255 Pzz: 6.40573722870928 
lz: 64.367222206350390934 Vol: 155483.46275992906885 PE: -2324506.54712354  Pxx: -0.0016240055393086 Pyy: -0.0036447704964789 Pzz: 6.46254347949928 
lz: 64.474680006360983953 Vol: 155789.15692589673563 PE: -2324504.68559524  Pxx: 0.00214194262438121 Pyy: -0.00118735298903398 Pzz: 6.47993024733441 
lz: 64.582137806371591182 Vol: 155803.50616434557014 PE: -2324502.74233889  Pxx: 0.00295314430744285 Pyy: 0.00226281946187947 Pzz: 6.54102663733928 
lz: 64.689595606382184201 Vol: 156147.66144096106291 PE: -2324504.44835576  Pxx: -0.00327555722839508 Pyy: 0.0015498928081614 Pzz: 6.50287129418344 
lz: 64.79705340639279143 Vol: 156166.67379872174934 PE: -2324505.88129321  Pxx: -0.00301612052028026 Pyy: -0.000604895332072161 Pzz: 6.57393862050235 
lz: 64.904511206403384449 Vol: 156205.96362333002617 PE: -2324510.70176789  Pxx: 0.000654816329059295 Pyy: -0.00285980983742779 Pzz: 6.40688130304741 
lz: 65.011969006413991679 Vol: 156475.34781667412608 PE: -2324513.25771215  Pxx: 0.00265288582323792 Pyy: 2.45982695809142e-05 Pzz: 6.46849242772848 
lz: 65.119426806424584697 Vol: 156627.4853334161744 PE: -2324516.54011416  Pxx: 0.0044467633960286 Pyy: 0.00338800719695078 Pzz: 6.42727851030221 
lz: 65.226884606435191927 Vol: 156817.26635629628436 PE: -2324531.60546889  Pxx: -0.000119452757377282 Pyy: -0.0020223461428488 Pzz: 6.36395719846869 
lz: 65.334342406445784945 Vol: 156750.80887293510023 PE: -2324538.28204334  Pxx: 0.00239089186902283 Pyy: -0.00177154406413408 Pzz: 6.34053840601651 
lz: 65.441800206456392175 Vol: 157127.3970837717352 PE: -2324533.28023018  Pxx: -0.00259718058321779 Pyy: -0.0033578051248207 Pzz: 6.42883859293693 
lz: 65.549258006466985194 Vol: 157109.03260046936339 PE: -2324535.57970519  Pxx: -0.000604433957094128 Pyy: -0.0045546377276856 Pzz: 6.4705775735755 
lz: 65.656715806477592423 Vol: 157320.32100070524029 PE: -2324529.98198506  Pxx: -0.00186430939792441 Pyy: 0.00017968995154036 Pzz: 6.55572515237256 
lz: 65.764173606488185442 Vol: 157364.55708695328212 PE: -2324538.91135194  Pxx: 0.00303083892244252 Pyy: -0.000255340713442319 Pzz: 6.50609061703898 
lz: 65.871631406498792671 Vol: 157435.18276824231725 PE: -2324535.90304516  Pxx: -0.00183381980044412 Pyy: -0.00226796591779566 Pzz: 6.54059496733824 
lz: 65.97908920650938569 Vol: 157658.5165771728789 PE: -2324533.57760233  Pxx: -0.00141175696006049 Pyy: -0.000971905660504361 Pzz: 6.64240210100854 
lz: 66.086547006519992919 Vol: 157762.33006833944819 PE: -2324526.73956246  Pxx: 0.00113710677207519 Pyy: -0.00528607759490873 Pzz: 6.69488498824205 
lz: 66.194004806530585938 Vol: 157915.92047365213512 PE: -2324521.96116025  Pxx: -0.00171949256517398 Pyy: -0.00212052926083586 Pzz: 6.77863032514682 
lz: 66.301462606541193168 Vol: 158214.43760084398673 PE: -2324534.35225179  Pxx: -0.00123945092857346 Pyy: -0.00251328865024241 Pzz: 6.64849325433812 
lz: 66.408920406551786186 Vol: 158347.67599688092014 PE: -2324548.52606118  Pxx: 0.00167344768011778 Pyy: -0.000815718906015872 Pzz: 6.42433297643961 
lz: 66.516378206562393416 Vol: 158389.24465896986658 PE: -2324559.00845221  Pxx: 3.33305311118637e-05 Pyy: -0.000708377114111006 Pzz: 6.40912883132363 
lz: 66.623836006572986435 Vol: 158382.70197844924405 PE: -2324561.46576513  Pxx: -0.00261281926691483 Pyy: -0.00412772614529831 Pzz: 6.43458029117195 
lz: 66.731293806583593664 Vol: 158418.26545694534434 PE: -2324558.52365837  Pxx: -0.000637174477245452 Pyy: -0.00240803647719618 Pzz: 6.46135522328152 
lz: 66.838751606594186683 Vol: 159011.97137831503642 PE: -2324566.1287422  Pxx: -0.00272696161638462 Pyy: 0.00292788696915103 Pzz: 6.40162959831183 
lz: 66.946209406604793912 Vol: 159146.81326277580229 PE: -2324578.93733032  Pxx: 1.25013641751685e-05 Pyy: -0.000407311870868697 Pzz: 6.34648089814833 
lz: 67.053667206615386931 Vol: 159236.11402320442721 PE: -2324585.47435477  Pxx: -0.00168350499178953 Pyy: 0.000904903477872373 Pzz: 6.32494602336421 
lz: 67.16112500662599416 Vol: 159261.54853286224534 PE: -2324583.71120307  Pxx: -0.00154566564281499 Pyy: -0.00139928367433136 Pzz: 6.42714047285999 
lz: 67.268582806636587179 Vol: 159383.00665800835122 PE: -2324579.75019277  Pxx: 0.00254582870417533 Pyy: -0.00123280318265535 Pzz: 6.4330202037772 
lz: 67.376040606647194409 Vol: 159585.85400646107155 PE: -2324585.78608173  Pxx: 0.00165422084436318 Pyy: 0.00243032083198001 Pzz: 6.44996859578058 
lz: 67.483498406657787427 Vol: 159726.57266996151884 PE: -2324584.83199768  Pxx: -0.00418925774526041 Pyy: 0.00224904051085325 Pzz: 6.49894395039311 
lz: 67.590956206668394657 Vol: 159949.93426128561259 PE: -2324588.38101935  Pxx: -0.00148493873922972 Pyy: -0.000771785138699009 Pzz: 6.51059012091349 
lz: 67.698414006678987676 Vol: 160185.89700440084562 PE: -2324600.40590268  Pxx: 0.0016124062943408 Pyy: -0.00155449972951685 Pzz: 6.37575922020528 
lz: 67.805871806689594905 Vol: 159929.53583781790803 PE: -2324599.36141959  Pxx: 0.00144217934177919 Pyy: 0.000292282357886875 Pzz: 6.46517358098538 
lz: 67.913329606700187924 Vol: 160327.12450831834576 PE: -2324602.47461056  Pxx: 0.0012057565271834 Pyy: -0.000567152285392907 Pzz: 6.4386397165142 
lz: 68.020787406710795153 Vol: 160579.90323293249821 PE: -2324613.17349735  Pxx: 0.00415049763420514 Pyy: 0.00394560210629415 Pzz: 6.42553119977351 
lz: 68.128245206721388172 Vol: 160443.01546851705643 PE: -2324618.13887317  Pxx: 0.00349012601937841 Pyy: -2.9049993634843e-05 Pzz: 6.47911488951297 
lz: 68.235703006731995401 Vol: 160656.22295867276262 PE: -2324620.20566275  Pxx: 0.00202123107166502 Pyy: 0.0013931636422325 Pzz: 6.54119965454612 
lz: 68.34316080674258842 Vol: 160776.68655938887969 PE: -2324624.21353083  Pxx: 0.00545810247366797 Pyy: 0.000965661543760112 Pzz: 6.56676263519911 
lz: 68.45061860675319565 Vol: 160773.56693146121688 PE: -2324621.51688426  Pxx: -0.000744564484502978 Pyy: 0.00112859485522991 Pzz: 6.61681816681759 
lz: 68.558076406763788668 Vol: 161007.961878455244 PE: -2324631.68314538  Pxx: -0.000545850630285025 Pyy: 0.00445802267355584 Pzz: 6.5482158665146 
lz: 68.665534206774395898 Vol: 161128.57040458070696 PE: -2324652.54113676  Pxx: -0.00113811549860979 Pyy: -0.000235971699995205 Pzz: 6.37807195426648 
lz: 68.772992006784988916 Vol: 161020.8888349601184 PE: -2324654.51378228  Pxx: 0.00232984766837599 Pyy: 0.0040057804713447 Pzz: 6.43002638543721 
lz: 68.880449806795596146 Vol: 161222.52556909594568 PE: -2324650.61529729  Pxx: -0.00211588051456373 Pyy: -0.00168502161620155 Pzz: 6.48991327535 
lz: 68.987907606806189165 Vol: 161429.97699154180009 PE: -2324674.00882726  Pxx: 0.000872814551765648 Pyy: -0.00445004910592934 Pzz: 6.31180582023352 
lz: 69.095365406816796394 Vol: 161306.5329887283151 PE: -2324678.17970226  Pxx: 0.00154807472033427 Pyy: 0.000106067278233485 Pzz: 6.34027222836008 
lz: 69.202823206827389413 Vol: 161728.48460661844001 PE: -2324681.44254115  Pxx: -0.00461193331191288 Pyy: 0.000218232237046551 Pzz: 6.39927214634537 
lz: 69.310281006837982432 Vol: 161702.9592963285977 PE: -2324685.36358113  Pxx: -0.000879844248729619 Pyy: -0.0029222885745783 Pzz: 6.33674074583839 
lz: 69.417738806848589661 Vol: 162041.21642779576359 PE: -2324681.97590283  Pxx: -0.00170938517476141 Pyy: 0.00606123054419835 Pzz: 6.382693298128 
lz: 69.525196606859296367 Vol: 162083.87767519947374 PE: -2324680.09232286  Pxx: 0.00169305699556666 Pyy: -0.00211267337749845 Pzz: 6.42905341292068 
lz: 69.632654406869889385 Vol: 161968.14295791031327 PE: -2324676.78834866  Pxx: 0.000975651685844836 Pyy: 0.000937206027522535 Pzz: 6.50717759319426 
lz: 69.740112206880482404 Vol: 162103.26331515575293 PE: -2324675.70117027  Pxx: -0.00103091487343739 Pyy: 0.00244790622277439 Pzz: 6.53604895230249 
lz: 69.847570006891089633 Vol: 162531.82087058041361 PE: -2324678.54747337  Pxx: 0.00076368728449535 Pyy: 0.00453210904771406 Pzz: 6.59829024516337 
lz: 69.955027806901682652 Vol: 162651.14943730982486 PE: -2324685.59381705  Pxx: 0.00202665333193583 Pyy: 0.0020431621080884 Pzz: 6.64357494909649 
lz: 70.062485606912289882 Vol: 162809.40831309612258 PE: -2324682.71284535  Pxx: 0.000831365920892331 Pyy: -0.000749256102100657 Pzz: 6.71167269269302 
lz: 70.1699434069228829 Vol: 162735.16654634699808 PE: -2324678.60594908  Pxx: -0.000934182332914275 Pyy: -0.000264638322605556 Pzz: 6.71027526007126 
lz: 70.27740120693349013 Vol: 162918.19452605181141 PE: -2324677.0901617  Pxx: 0.00112944030516294 Pyy: 0.000621738501125194 Pzz: 6.73003658470544 
lz: 70.384859006944083148 Vol: 163121.39615558084915 PE: -2324680.91585586  Pxx: 0.000207678955485524 Pyy: 0.00100721605900375 Pzz: 6.76897481445487 
lz: 70.492316806954690378 Vol: 163084.81652298360132 PE: -2324672.82655719  Pxx: 0.00220572567539188 Pyy: 0.00314199071883879 Pzz: 6.82913070728094 
lz: 70.599774606965283397 Vol: 163455.44317968512769 PE: -2324668.17095059  Pxx: -0.000763378671697365 Pyy: -0.00296363556229095 Pzz: 6.86401200379063 
lz: 70.707232406975890626 Vol: 163392.21476221078774 PE: -2324663.21193525  Pxx: -0.000740103468004486 Pyy: 0.00327188692695833 Pzz: 6.92879915520617 
lz: 70.814690206986483645 Vol: 163422.98641576603404 PE: -2324667.8620758  Pxx: 0.00535065232379067 Pyy: 0.000541531837505175 Pzz: 6.88212726243207 
lz: 70.922148006997090874 Vol: 163805.79915115682525 PE: -2324668.67416834  Pxx: -0.000385339576746301 Pyy: 0.00165721247113371 Pzz: 6.92024525792908 
lz: 71.029605807007683893 Vol: 163727.60467630747007 PE: -2324674.85939434  Pxx: -7.84650145859264e-05 Pyy: -0.00364855278012107 Pzz: 6.90688000763632 
lz: 71.137063607018291123 Vol: 163586.71812523371773 PE: -2324676.44161928  Pxx: 0.000598981728628675 Pyy: 0.00268744553058776 Pzz: 6.96211949865209 
lz: 71.244521407028884141 Vol: 164016.79013031217619 PE: -2324678.97047757  Pxx: -0.00181151426358466 Pyy: -0.00193744097344455 Pzz: 6.92996111838148 
lz: 71.351979207039491371 Vol: 164255.61038424036815 PE: -2324698.23529034  Pxx: 0.00180328422335334 Pyy: -0.00125992522947155 Pzz: 6.74398115932547 
lz: 71.459437007050084389 Vol: 164496.14412627919228 PE: -2324701.62509523  Pxx: -0.00190368885354199 Pyy: 0.00360832190538714 Pzz: 6.68964206445299 
